X,Y,gid,name,gods,religion,funding,organize,address,promoter,tel,lng,lat,address_ac,ver,linkplone,main_name,era,geo_kind,countyname,villagenam,townname,data_sourc,t_code,deity_host,era_end,year_accur,deity_comp,registered,icon_url
119.510042995672,23.6031379995044,"11152",玄鎮宮,土地公,taoism,raising,person,澎湖縣西嶼鄉池東村,鍾秋玉,06-9983032,119.510042995671995,23.603137999504401,5.000000000000000,"4",,土地公,"1934",gps,澎湖縣,池東村,西嶼鄉,governmental,1604007-XZG,{土地公},,,{},玄鎮宮,./0.png
119.567468,23.573951,"11177",銅山館,關聖帝君,taoism,raising,committee,澎湖縣馬公市復興里民族路25巷25號,孫加祿,廟06-9274204.宅06-9275283,119.567468000000005,23.573951000000001,6.000000000000000,"4",,關聖帝君,,address,澎湖縣,光榮里,馬公市,governmental,1601010-TSG,{關聖帝君},,,{},銅山館,./0.png
119.568081,23.573221,"11178",信願寺,釋迦牟尼佛,buddhism,raising,person,澎湖縣馬公市光明里忠孝路68號,釋心舫,06-9273346.06-9212888,119.568081000000006,23.573221000000000,8.000000000000000,"4",,釋迦牟尼佛,,address,澎湖縣,光榮里,馬公市,governmental,1601010-XYS,{釋迦牟尼佛},,,{},信願寺,./0.png
119.570339,23.569661,"11179",一新社,文衡聖帝,taoism,raising,person,澎湖縣馬公市光復里新村路18號,黃迺俊代,宅06-9275696,119.570339000000004,23.569661000000000,6.000000000000000,"4",,關聖帝君,,address,澎湖縣,光榮里,馬公市,governmental,1601008-YXS,{關聖帝君},,,{},一新社,./0.png
119.570339,23.569661,"11180",法界寺,觀世音菩薩,buddhism,raising,person,澎湖縣馬公市光復里新村路20號,李素珍,廟06-9265825,119.570339000000004,23.569661000000000,6.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,光榮里,馬公市,governmental,1601008-FJS,{觀世音菩薩},,,{},法界寺,./0.png
119.565388,23.566306,"11193",坤儀堂,觀音佛祖,buddhism,raising,person,澎湖縣馬公市長安里中正路93巷11號,鮑美人,廟06-9262526,119.565387999999999,23.566306000000001,6.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,光明里,馬公市,governmental,1601003-KYT,{觀世音菩薩},,,{},坤儀堂,./0.png
119.565388,23.566306,"11194",澄源堂,觀音佛祖,buddhism,raising,person,澎湖縣馬公市長安里中正路9巷24號,蔡百鏘,廟06-9273431.宅06-9272278,119.565387999999999,23.566306000000001,6.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,光明里,馬公市,governmental,1601003-CYT,{觀世音菩薩},,,{},澄源堂,./0.png
119.565719,23.56622,"11195",財澎湖馬公城隍廟,城隍,taoism,raising,foundation,澎湖縣馬公市重慶里光明路8鄰20號,蘇士基,廟06-9273724.宅06-9264351,119.565719000000001,23.566220000000001,6.000000000000000,"4",,城隍,,address,澎湖縣,光明里,馬公市,governmental,1601003-CPHMGCHM,{城隍},,,{},財澎湖馬公城隍廟,./0.png
119.564263,23.567028,"11196",馬公陰陽堂,陰陽公,taoism,raising,person,澎湖縣馬公市復興里民族路56號,黃如亮,廟06-9273659.宅06-9272746,119.564262999999997,23.567028000000001,8.000000000000000,"4",,陰陽公,,address,澎湖縣,光明里,馬公市,governmental,1601003-MGYYT,{陰陽公},,,{},馬公陰陽堂,./0.png
119.588332,23.554213,"11198",朱王廟,朱府王爺,taoism,raising,person,澎湖縣馬公市前寮里8鄰33號,張金?,廟06-9216096.宅06-9212437,119.588331999999994,23.554213000000001,5.000000000000000,"4",,王爺,,address,澎湖縣,石泉里,馬公市,governmental,1601019-ZWM00,{王爺},,,{},朱王廟,./0.png
119.575447,23.571947,"11214",潮音寺,釋迦牟尼佛,buddhism,raising,person,澎湖縣馬公市朝陽里中華路387號,呂,廟06-9272569,119.575446999999997,23.571947000000002,6.000000000000000,"4",,釋迦牟尼佛,,address,澎湖縣,西衛里,馬公市,governmental,1601012-CYS,{釋迦牟尼佛},,,{},潮音寺,./0.png
119.578911,23.552802,"11197",北極殿,真武大帝,taoism,raising,committee,澎湖縣案山里4鄰1號,鄭清發,"廟06-9214502,宅06-9260320",119.578911000000005,23.552802000000000,5.000000000000000,"4",,玄天上帝,,address,澎湖縣,案山里,馬公市,governmental,1601019-BJD,{玄天上帝},,,{},北極殿,./0.png
119.566772,23.56361,"11208",上帝廟,真武大帝,taoism,raising,person,澎湖縣馬公市井垵里1-4號,石開澎,"宅06-9951866,廟06-9950270",119.566772000000000,23.563610000000001,8.000000000000000,"4",,玄天上帝,,address,澎湖縣,中興里,馬公市,governmental,1601005-SDM,{玄天上帝},,,{},上帝廟,./0.png
119.564325,23.563616,"11211",水仙宮,水仙尊王,taoism,raising,person,澎湖縣馬公市中央里中山路6巷9號,吳明錚,"廟06-9275446,宅06-9272746",119.564324999999997,23.563616000000000,8.000000000000000,"4",,水仙尊王,,address,澎湖縣,中興里,馬公市,governmental,1601002-SXG,{水仙尊王},,,{},水仙宮,./0.png
119.61453,23.540572,"11217",城隍廟,城隍尊神,taoism,raising,committee,澎湖縣馬公市西文里25號,辛添榮,宅06-9212242,119.614530000000002,23.540572000000001,6.000000000000000,"4",,城隍,,address,澎湖縣,興仁里,馬公市,governmental,1601025-CHM,{城隍},,,{},城隍廟,./0.png
119.599202,23.632141,"11287",靈應廟,臨水夫人,taoism,raising,person,澎湖縣白沙鄉講美村1鄰,陳傳家,宅06-9931716,119.599202000000005,23.632141000000001,5.000000000000000,"4",,臨水夫人,,address,澎湖縣,講美村,白沙鄉,governmental,1603002-LYM,{臨水夫人},,,{},靈應廟,./0.png
119.578911,23.582457,"11291",宸威殿,真武大帝,taoism,raising,committee,澎湖縣馬公市西衛里12鄰95號,吳文相,廟06-9271347.宅06-9277893,119.578911000000005,23.582457000000002,5.000000000000000,"4",,玄天上帝,,address,澎湖縣,西衛里,馬公市,governmental,1601014-CWD,{玄天上帝},,,{},宸威殿,./0.png
119.54702,23.54325,"11292",風山寺,阿彌陀佛,buddhism,raising,person,澎湖縣馬公市風櫃里3鄰119號,李素珍,廟06-9952158.宅06-9265825,119.547020000000003,23.543250000000000,5.000000000000000,"4",,阿彌陀佛,,address,澎湖縣,風櫃里,馬公市,governmental,1601032-FSS,{阿彌陀佛},,,{},風山寺,./0.png
119.54702,23.54325,"11293",威武金王殿,金府王爺,taoism,raising,person,澎湖縣馬公市風櫃里1鄰108號,顏天賞,廟06-9951430.,119.547020000000003,23.543250000000000,5.000000000000000,"4",,王爺,,address,澎湖縣,風櫃里,馬公市,governmental,1601032-WWJWD,{王爺},,,{},威武金王殿,./0.png
119.507146,23.271648,"11295",華娘廟,武帥,taoism,raising,person,澎湖縣望安鄉西坪村12號之2,陳元地,宅06-9262016,119.507146000000006,23.271647999999999,5.000000000000000,"4",,,,address,澎湖縣,西坪村,望安鄉,governmental,1605007-HNM,{},,,{},華娘廟,./0.png
119.643092996704,23.5627609974487,"11231",林投村鳳凰殿,萬府千歲,taoism,raising,person,澎湖縣湖西鄉林投村13號,吳水量,廟06-9921311宅06-9922158,119.643092996703999,23.562760997448699,6.000000000000000,"4",,王爺,,gps,澎湖縣,林投村,湖西鄉,fieldwork,1602004-FHD,{王爺},,,{},鳳凰殿,./0.png
119.649570000488,23.5969789975762,"11237",青螺村聚善寺,觀世音菩薩,buddhism,raising,person,澎湖縣湖西鄉青螺村24號,李武雄,06-9922666,119.649570000487998,23.596978997576201,9.000000000000000,"4",,觀世音菩薩,"1876",gps,澎湖縣,青螺村,湖西鄉,fieldwork,1602001-JSS,{觀世音菩薩},,,{},聚善寺,./0.png
119.561874,23.567062,"11216",觀音亭,觀世音菩薩,buddhism,raising,person,澎湖縣馬公市中興里介壽路14鄰7號,許鏡上,"廟06-9273615,宅06-9277263",119.561874000000003,23.567062000000000,6.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,新復里,馬公市,governmental,1601001-GYT,{觀世音菩薩},,,{},觀音亭,./0.png
119.578184,23.567792,"11215",澎湖公廟三官殿,三官大帝,taoism,raising,committee,澎湖縣馬公市陽明里新生路195號,朱茂林,廟06-9279065.宅06-9276816,119.578183999999993,23.567792000000001,6.000000000000000,"4",,三官大帝,,address,澎湖縣,朝陽里,馬公市,governmental,1601012-PHGMSGD,{三官大帝},,,{},澎湖公廟三官殿,./0.png
119.517756001333,23.6519140034539,"11290",震義宮,溫府王爺,taoism,raising,person,澎湖縣西嶼鄉小門村19號,許丁款,06-9983183,119.517756001332998,23.651914003453900,5.000000000000000,"4",,王爺,"1879",gps,澎湖縣,小門村,西嶼鄉,governmental,1604003-ZYG,{王爺},,,{},震義宮,./0.png
119.50058,23.357259,"11220",仙史宮,伍恩主公,taoism,raising,person,澎湖縣望安鄉東安村22號,陳清香,宅06-9991205,119.500579999999999,23.357258999999999,9.000000000000000,"4",,關聖帝君,,address,澎湖縣,西安村,望安鄉,governmental,1605001-XSG,{關聖帝君},,,{},仙史宮,./0.png
119.50058,23.357259,"11225",公祖廟,蕭府公祖,taoism,raising,person,澎湖縣望安鄉中社村125號,陳會,宅06-9272902,119.500579999999999,23.357258999999999,9.000000000000000,"4",,,,address,澎湖縣,西安村,望安鄉,governmental,1605001-GZM,{},,,{},公祖廟,./0.png
119.50058,23.357259,"11228",永安宮,郝府王爺,taoism,raising,person,澎湖縣望安鄉將軍村8號,陳明村,宅06-9902283,119.500579999999999,23.357258999999999,9.000000000000000,"4",,王爺,,address,澎湖縣,西安村,望安鄉,governmental,1605001-YAG,{王爺},,,{},永安宮,./0.png
119.50058,23.357259,"11230",鎮南廟,蔡府王爺,taoism,raising,person,澎湖縣望安鄉水垵村1-6號,王富裕,宅06-9981450,119.500579999999999,23.357258999999999,9.000000000000000,"4",,王爺,,address,澎湖縣,西安村,望安鄉,governmental,1605001-ZNM,{王爺},,,{},鎮南廟,./0.png
119.596303,23.643527,"11289",福安宮,哪吒三太子,taoism,raising,person,澎湖縣白沙鄉鎮海村1鄰6號,陳文淵,宅06-9932621,119.596303000000006,23.643526999999999,5.000000000000000,"4",,中壇元帥,,address,澎湖縣,港子村,白沙鄉,governmental,1603004-FAG,{中壇元帥},,,{},福安宮,./0.png
119.523707998453,23.636631997481,"11151",大德廟,真君,taoism,raising,person,澎湖縣西嶼鄉竹灣村3號,蔡清帝,06-9981072,119.523707998453006,23.636631997481000,6.000000000000000,"4",,,"1953",gps,澎湖縣,合界村,西嶼鄉,governmental,1604007-DDM,{},,,{},大德廟,./0.png
119.424462,23.202226,"11126",吳府宮,吳必力,buddhism,raising,committee,澎湖縣七美鄉海豐村1鄰下宮6號,陳萬允,"廟06-9971166,宅06-9971052",119.424462000000005,23.202226000000000,5.000000000000000,"4",,,,address,澎湖縣,平和村,七美鄉,governmental,1606005-WFG,{},,,{},吳府宮,./0.png
119.50058,23.357259,"11229",將軍廟,本府將軍,taoism,raising,person,澎湖縣望安鄉將軍村36號,葉明縣,"宅06-9271099;宅06-9902002",119.500579999999999,23.357258999999999,9.000000000000000,"4",,,,address,澎湖縣,西安村,望安鄉,governmental,1605001-JJM,{},,,{},將軍廟,./0.png
119.53744900061,23.6351629995702,"11139",五天宮,五天聖帝,taoism,raising,person,澎湖縣西嶼鄉橫礁村10號,莊頂實,06-9981665,119.537449000609996,23.635162999570198,9.000000000000000,"4",,,,gps,澎湖縣,橫礁村,西嶼鄉,governmental,1604007-WTG,{},,,{},五天宮,./0.png
119.560067,23.66052,"11282",保安宮,康府千歲,taoism,raising,person,澎湖縣白沙鄉通梁村68之1號,謝瑞成,廟06-9932175,119.560067000000004,23.660520000000002,5.000000000000000,"4",,王爺,,address,澎湖縣,後寮村,白沙鄉,governmental,1603011-BAG,{王爺},,,{},保安宮,./0.png
119.633255,23.648611,"11133",龍興宮,哪吒三太子,taoism,raising,person,澎湖縣白沙鄉員貝村1鄰10-2號,王丁欽,宅06-9932720,119.633255000000005,23.648610999999999,5.000000000000000,"4",,中壇元帥,,address,澎湖縣,員貝村,白沙鄉,governmental,1603014-LXG,{中壇元帥},,,{},龍興宮,./0.png
119.432442,23.206669,"11123",黃德宮,黃玉泰,taoism,raising,person,澎湖縣七美鄉中和村6鄰22-2號,鍾石棟,"廟06-9971080,宅06-9971075",119.432441999999995,23.206669000000002,5.000000000000000,"4",,,,address,澎湖縣,西湖村,七美鄉,governmental,1606003-HDG,{},,,{},黃德宮,./0.png
119.577462,23.667675,"11132",威靈宮,保生大帝,taoism,raising,person,澎湖縣白沙鄉後寮村15鄰45-1號,許文忠,"廟06-9931043,宅06-9931329",119.577461999999997,23.667674999999999,5.000000000000000,"4",,保生大帝,,address,澎湖縣,後寮村,白沙鄉,governmental,1603010-WLG,{保生大帝},,,{},威靈宮,./0.png
119.566144,23.570188,"11169",祖師廟,清水祖師,taoism,raising,person,澎湖縣馬公市鐵線里5號,蔡重龍,廟06-9950491.宅06-9951973,119.566143999999994,23.570188000000002,9.000000000000000,"4",,清水祖師,,address,澎湖縣,中興里,馬公市,governmental,1601007-ZSM,{清水祖師},,,{},祖師廟,./0.png
119.566144,23.570188,"11170",流水亨通三官廟,三官大帝,taoism,raising,person,澎湖縣馬公市風櫃里2-1號,顏丁寧,宅06-9952120.廟06-9952834,119.566143999999994,23.570188000000002,9.000000000000000,"4",,三官大帝,,address,澎湖縣,中興里,馬公市,governmental,1601007-LSHTSGM,{三官大帝},,,{},流水亨通三官廟,./0.png
119.566144,23.570188,"11171",周王廟,周府王爺,taoism,raising,committee,澎湖縣馬公市安宅里8號,李百順,06-9260658,119.566143999999994,23.570188000000002,9.000000000000000,"4",,王爺,,address,澎湖縣,中興里,馬公市,governmental,1601007-ZWM,{王爺},,,{},周王廟,./0.png
119.566144008362,23.5701880055748,"11172",天后宮,天上聖母,taoism,raising,person,澎湖縣湖西鄉湖西村1號,辛長榮,廟06-9923436.宅06-9922369,119.566144008362002,23.570188005574799,9.000000000000000,"4",,天上聖母,,address,澎湖縣,中興里,馬公市,governmental,1601007-THG01,{天上聖母},,,{},天后宮,./0.png
119.566144,23.570188,"11173",大悲寺,觀音菩薩,buddhism,raising,person,澎湖縣湖西鄉湖西村43-1號,蕭總明,廟06-9922555.宅06-9922555,119.566143999999994,23.570188000000002,9.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,中興里,馬公市,governmental,1601007-DBS,{觀世音菩薩},,,{},大悲寺,./0.png
119.526722,23.490826,"11191",大音宮,觀音佛祖,buddhism,raising,person,澎湖縣馬公市虎井里1鄰5號,陳邦連,"932066764",119.526722000000007,23.490825999999998,5.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,虎井里,馬公市,governmental,1601033-DYG,{觀世音菩薩},,,{},大音宮,./0.png
119.565105,23.565031,"11158",北辰宮,朱府王爺,taoism,raising,person,澎湖縣馬公市長安里中正路7巷4號,方榮全,"廟06-9271181,宅06-9270572.店06-9273492",119.565105000000003,23.565031000000001,8.000000000000000,"4",,王爺,,address,澎湖縣,中興里,馬公市,governmental,1601004-BCG,{王爺},,,{},北辰宮,./0.png
119.56423,23.564566,"11160",施公祠,天仙府大帝,taoism,raising,person,澎湖縣馬公市中央街1巷10號,項宗信,宅06-9265178,119.564229999999995,23.564565999999999,8.000000000000000,"4",,,,address,澎湖縣,中興里,馬公市,governmental,1601004-SGC,{},,,{},施公祠,./0.png
119.6021,23.556065,"11181",東安宮,朱府王爺,taoism,raising,person,澎湖縣馬公市菜園里7鄰46號,黃福志,廟06-9214442.宅06-9211538,119.602099999999993,23.556065000000000,5.000000000000000,"4",,王爺,,address,澎湖縣,東衛里,馬公市,governmental,1601018-DAG,{王爺},,,{},東安宮,./0.png
119.571823,23.57355,"11183",武聖廟,關聖帝君,taoism,raising,person,澎湖縣馬公市朝陽里陽明路30號,王鏡芳,廟06-9277648.宅06-9215758,119.571822999999995,23.573550000000001,6.000000000000000,"4",,關聖帝君,,address,澎湖縣,重光里,馬公市,governmental,1601009-WSM,{關聖帝君},,,{},武聖廟,./0.png
119.572441,23.577411,"11184",懋靈殿,朱府王爺,taoism,raising,person,澎湖縣馬公市興仁里13號,騰照雲,宅06-9262197,119.572440999999998,23.577411000000001,6.000000000000000,"4",,王爺,,address,澎湖縣,重光里,馬公市,governmental,1601009-MLD,{王爺},,,{},懋靈殿,./0.png
119.579842,23.568606,"11185",祖師廟,清水祖師,taoism,raising,committee,澎湖縣馬公市西文里34號,辛添榮,廟06-9210739.宅06-9212242,119.579841999999999,23.568605999999999,9.000000000000000,"4",,清水祖師,,address,澎湖縣,朝陽里,馬公市,governmental,1601015-ZSM,{清水祖師},,,{},祖師廟,./0.png
119.579842,23.568606,"11186",聖真寶殿,文衡聖帝,taoism,raising,committee,澎湖縣馬公市西文里12號,辛添榮,宅06-9212242,119.579841999999999,23.568605999999999,9.000000000000000,"4",,關聖帝君,,address,澎湖縣,朝陽里,馬公市,governmental,1601015-SZBD,{關聖帝君},,,{},聖真寶殿,./0.png
119.579842,23.568606,"11187",天,明明上帝,ikuantao,raising,person,澎湖縣馬公市西文里97-45號,姚武年,廟06-9212848.宅06-9211863,119.579841999999999,23.568605999999999,9.000000000000000,"4",,明明上帝,,address,澎湖縣,朝陽里,馬公市,governmental,1601015-T,{明明上帝},,,{},天,./0.png
119.593405,23.514744,"11157",西佛寺,釋迦牟尼佛,buddhism,raising,person,澎湖縣馬公市山水里120-1號,陳清平,"廟06-9952762,宅06-9951830",119.593405000000004,23.514744000000000,5.000000000000000,"4",,釋迦牟尼佛,,address,澎湖縣,山水里,馬公市,governmental,1601027-XFS,{釋迦牟尼佛},,,{},西佛寺,./0.png
119.623837,23.550192,"11202",法藏寺,阿彌陀佛,buddhism,raising,person,澎湖縣馬公市烏崁里136號,楊金泉,廟06-9216550,119.623836999999995,23.550191999999999,5.000000000000000,"4",,阿彌陀佛,,address,澎湖縣,烏崁里,馬公市,governmental,1601024-FCS,{阿彌陀佛},,,{},法藏寺,./0.png
119.587607,23.656123,"11272",武聖廟,文衡聖帝,taoism,raising,person,澎湖縣白沙鄉瓦硐村6鄰72-1號,陳德欽,宅06-9932680,119.587607000000006,23.656123000000001,5.000000000000000,"4",,關聖帝君,,address,澎湖縣,瓦硐村,白沙鄉,governmental,1603009-WSM,{關聖帝君},,,{},武聖廟,./0.png
119.647570997572,23.5989000010712,"11238",青螺村真武殿,真武大帝,taoism,raising,person,澎湖縣湖西鄉青螺村1號,李武雄,宅06-9922666,119.647570997572004,23.598900001071200,9.000000000000000,"4",,玄天上帝,"1872",gps,澎湖縣,青螺村,湖西鄉,fieldwork,1602001-ZWD,{玄天上帝},,,{},真武殿,./0.png
119.658360002169,23.5943969987789,"11239",白坑村玉聖殿,玉皇大帝,taoism,raising,committee,澎湖縣湖西鄉白坑村1號,許天富,廟06-9921226宅06-9923265,119.658360002169005,23.594396998778901,9.000000000000000,"4",,玉皇大帝,"1644",gps,澎湖縣,白坑村,湖西鄉,fieldwork,1602001-YSD,{玉皇大帝},,,{},玉聖殿,./0.png
119.607897,23.614155,"11271",永安宮,關聖帝君,taoism,raising,person,澎湖縣白沙鄉中屯村2鄰12-1號,張石樹,"廟06-9931015,宅06-9932183",119.607896999999994,23.614155000000000,5.000000000000000,"4",,關聖帝君,,address,澎湖縣,中屯村,白沙鄉,governmental,1603001-YAG,{關聖帝君},,,{},永安宮,./0.png
119.5651,23.56353,"11204",海靈殿,蘇府王爺,taoism,raising,committee,澎湖縣馬公市復興里中山路12巷3號,許輝星,廟06-9273162.宅06-9273039,119.565100000000001,23.563530000000000,6.000000000000000,"4",,王爺,,address,澎湖縣,中興里,馬公市,governmental,1601005-HLD,{王爺},,,{},海靈殿,./0.png
119.584709,23.56238,"11189",佛山寺,釋迦牟尼佛,buddhism,raising,person,澎湖縣馬公市東文里東文澳97-10號,鄭來好,廟06-9210577,119.584709000000004,23.562380000000001,5.000000000000000,"4",,釋迦牟尼佛,,address,澎湖縣,西文里,馬公市,governmental,1601016-FSS,{釋迦牟尼佛},,,{},佛山寺,./0.png
119.590242,23.561311,"11190",西寮代天宮,諸府千歲,taoism,raising,person,澎湖縣湖西鄉中西村28號,薛武吉,宅06-9214276,119.590242000000003,23.561311000000000,6.000000000000000,"4",,王爺,,address,澎湖縣,西文里,馬公市,governmental,1601016-XLDTG,{王爺},,,{},西寮代天宮,./0.png
119.565388,23.566306,"11192",太和堂,觀音佛祖,buddhism,private,person,澎湖縣馬公市長安里中正路9巷18號,黃光榮,"921334795",119.565387999999999,23.566306000000001,6.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,光明里,馬公市,governmental,1601003-THT,{觀世音菩薩},,,{},太和堂,./0.png
119.625296954876,23.5532944041116,"11201",靖海宮,文衡聖帝,taoism,raising,committee,澎湖縣馬公市烏崁里72號,洪丙炎,廟06-9213735.宅06-9212818,119.625296954876006,23.553294404111600,5.000000000000000,"4",,關聖帝君,,address,澎湖縣,隘門村,湖西鄉,governmental,1601024-JHG,{關聖帝君},,,{},靖海宮,./0.png
119.5651,23.56353,"11206",提標館,天上聖母,taoism,raising,person,澎湖縣馬公市中央里中山路56號,陳楚材,宅06-9273512,119.565100000000001,23.563530000000000,6.000000000000000,"4",,天上聖母,,address,澎湖縣,中興里,馬公市,governmental,1601005-TBG,{天上聖母},,,{},提標館,./0.png
119.565924,23.564916,"11207",北極殿,玄天上帝,taoism,raising,committee,澎湖縣馬公市啟明里啟明街2號,林清河,廟06-9272368.宅06-9274066,119.565923999999995,23.564916000000000,6.000000000000000,"4",,玄天上帝,,address,澎湖縣,中興里,馬公市,governmental,1601005-BJD,{玄天上帝},,,{},北極殿,./0.png
119.567165,23.563625,"11209",朝陽祠,洪先生公,taoism,raising,person,澎湖縣馬公市重慶里民權路88-2號,王福祥,宅06-9272087,119.567165000000003,23.563624999999998,8.000000000000000,"4",,,,address,澎湖縣,中興里,馬公市,governmental,1601005-ZYC,{},,,{},朝陽祠,./0.png
119.50058,23.357259,"11221",中宮廟,蘇府王爺,taoism,raising,person,澎湖縣望安鄉東安村104號,朱秀吉,宅06-9991201,119.500579999999999,23.357258999999999,9.000000000000000,"4",,王爺,,address,澎湖縣,西安村,望安鄉,governmental,1605001-ZGM,{王爺},,,{},中宮廟,./0.png
119.50058,23.357259,"11222",后寮宮,吳府王爺,taoism,raising,person,澎湖縣望安鄉西安村17號,許輝博,宅06-9991242,119.500579999999999,23.357258999999999,9.000000000000000,"4",,王爺,,address,澎湖縣,西安村,望安鄉,governmental,1605001-HLG,{王爺},,,{},后寮宮,./0.png
119.500580008362,23.3572590055748,"11223",天后宮,天上聖母,taoism,raising,person,澎湖縣望安鄉西安村120號,陳英雄,宅07-3411626,119.500580008361993,23.357259005574800,9.000000000000000,"4",,天上聖母,,address,澎湖縣,西安村,望安鄉,governmental,1605001-THG00,{天上聖母},,,{},天后宮,./0.png
119.50058,23.357259,"11224",五府千歲廟,酈府王爺,taoism,raising,person,澎湖縣望安鄉中社村61號,陳會,宅06-9272902,119.500579999999999,23.357258999999999,9.000000000000000,"4",,王爺,,address,澎湖縣,西安村,望安鄉,governmental,1605001-WFQSM,{王爺},,,{},五府千歲廟,./0.png
119.50058,23.357259,"11226",李王宮,李府王爺,taoism,raising,person,澎湖縣望安鄉水垵村94號,王富裕,宅06-9991450,119.500579999999999,23.357258999999999,9.000000000000000,"4",,王爺,,address,澎湖縣,西安村,望安鄉,governmental,1605001-LWG,{王爺},,,{},李王宮,./0.png
119.668714000897,23.5859509986713,"11240",南寮村保寧宮,保生大帝,taoism,raising,person,澎湖縣湖西鄉南寮村130號,趙有德,廟06-9923120宅06-9920300,119.668714000896998,23.585950998671301,9.000000000000000,"4",,保生大帝,"1639",gps,澎湖縣,北寮村,湖西鄉,fieldwork,1602001-BNG,{保生大帝},,,{},保寧宮,./0.png
119.587607,23.656123,"11273",南天廟,文衡聖帝,taoism,raising,person,澎湖縣白沙鄉瓦硐村1鄰40-1號,鄭水來,宅06-9931617,119.587607000000006,23.656123000000001,5.000000000000000,"4",,關聖帝君,,address,澎湖縣,瓦硐村,白沙鄉,governmental,1603009-NTM,{關聖帝君},,,{},南天廟,./0.png
119.612244,23.746649,"11276",福德廟,福德正神,taoism,raising,person,澎湖縣白沙鄉吉貝村2鄰8-2號,莊永志,宅06-9911337,119.612244000000004,23.746649000000001,5.000000000000000,"4",,土地公,,address,澎湖縣,吉貝村,白沙鄉,governmental,1603012-FDM,{土地公},,,{},福德廟,./0.png
119.612244,23.746649,"11277",普濟寺,三寶佛,buddhism,raising,person,澎湖縣白沙鄉吉貝村15鄰142-5號,陳歐美仁,宅06-9911252,119.612244000000004,23.746649000000001,5.000000000000000,"4",,三寶佛,,address,澎湖縣,吉貝村,白沙鄉,governmental,1603012-PJS,{三寶佛},,,{},普濟寺,./0.png
119.599202,23.667179,"11279",文衡聖帝殿,文衡聖帝,taoism,raising,person,澎湖縣白沙鄉赤崁村12鄰183號,楊其旭,宅06-9931369,119.599202000000005,23.667179000000001,5.000000000000000,"4",,關聖帝君,,address,澎湖縣,赤崁村,白沙鄉,governmental,1603008-WHSDD,{關聖帝君},,,{},文衡聖帝殿,./0.png
119.663678,23.663801,"11283",福德宮,岳府王爺,taoism,raising,committee,澎湖縣白沙鄉鳥嶼村5鄰121號,鄭清吉,宅06-9916146,119.663678000000004,23.663800999999999,5.000000000000000,"4",,岳武穆王,,address,澎湖縣,鳥嶼村,白沙鄉,governmental,1603013-FDG,{岳武穆王},,,{},福德宮,./0.png
119.663678,23.663801,"11284",玉嵐寺,觀世音,buddhism,raising,person,澎湖縣白沙鄉鳥嶼村7鄰172-1號,林明球,宅06-9266658,119.663678000000004,23.663800999999999,5.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,鳥嶼村,白沙鄉,governmental,1603013-YLS,{觀世音菩薩},,,{},玉嵐寺,./0.png
119.595909,23.632338,"11286",蜩鳴宮,溫府王爺,taoism,raising,person,澎湖縣白沙鄉小赤崁村2鄰11-1號,呂明強,宅06-9933371,119.595909000000006,23.632338000000001,9.000000000000000,"4",,王爺,,address,澎湖縣,講美村,白沙鄉,governmental,1603002-TMG,{王爺},,,{},蜩鳴宮,./0.png
119.54702,23.54325,"11294",溫王殿,溫王爺,taoism,raising,person,澎湖縣馬公市風櫃里九鄰60-3號,顏丁寧,廟06-9952490.宅06-9952120,119.547020000000003,23.543250000000000,5.000000000000000,"4",,王爺,,address,澎湖縣,風櫃里,馬公市,governmental,1601032-WWD,{王爺},,,{},溫王殿,./0.png
119.668748,23.251164,"11296",啟明宮,徐府王爺,taoism,raising,person,澎湖縣望安鄉東吉村72號,許志雄,宅06-9991143,119.668747999999994,23.251163999999999,5.000000000000000,"4",,王爺,,address,澎湖縣,東吉村,望安鄉,governmental,1605008-QMG,{王爺},,,{},啟明宮,./0.png
119.515846,23.25907,"11297",蕭府廟,蕭府王爺,taoism,raising,person,澎湖縣望安鄉東坪村46號之1,呂鴻生,宅06-9278815,119.515845999999996,23.259070000000001,5.000000000000000,"4",,王爺,,address,澎湖縣,東坪村,望安鄉,governmental,1605006-XFM,{王爺},,,{},蕭府廟,./0.png
119.320679,23.403694,"11298",天湖宮,李王爺,taoism,raising,person,澎湖縣望安鄉花嶼村92號,劉文堂,宅06-9991721,119.320678999999998,23.403694000000002,5.000000000000000,"4",,王爺,,address,澎湖縣,花嶼村,望安鄉,governmental,1605009-THG,{王爺},,,{},天湖宮,./0.png
119.612244,23.746649,"11274",觀音寺,觀音菩薩,buddhism,raising,person,澎湖縣白沙鄉吉貝村20鄰177號,歐禮賢,"廟06-9911476,宅06-9911076",119.612244000000004,23.746649000000001,5.000000000000000,"4",,觀世音菩薩,,address,澎湖縣,吉貝村,白沙鄉,governmental,1603012-GYS,{觀世音菩薩},,,{},觀音寺,./0.png
